year,county_name,county_fips,candidate,party,candidatevotes,totalvotes,district,N1,N2,N3,N4,N5,N6,N7,N8,N9,N10,N11,N12,AV0AA,B78AA,AV1AA,AV1AB,AT5AA,AT5AB,AL8AA,AL8AB,AL8AC,AL8AD,AL8AE,AL8AF,AL8AG,AL8AH,AL9AA,AL9AB,AL9AC,AL9AD,AL9AE,AL9AF,AL9AG,AL9AH,AL9AI,AL9AJ,AK7AA,AK7AB,AK7AC,AK7AD,AK7AE,AK7AF,AB9AA,AB9AB,AB9AC,AB9AD,AB9AE,AB9AF,AB9AG,AB9AH,AB9AI,AB9AJ,AB9AK,AB9AL,AB9AM,AB9AN,AB9AO,AB9AP,AB9AQ,AB9AR,AB9AS,AB9AT,AB9AU,AB9AV,AB9AW,AB9AX,AB9AY,AJ6AA,AJ6AB,AJ6AC,AJ6AD,AJ6AE,AJ6AF,AJ6AG,AJ6AH,AJ6AI,AJ6AJ,AJ6AK,AJ6AL,AJ6AM,AJ6AN,AJ6AO,AJ6AP,AJ6AQ,AJ6AR,AJ6AS,AJ6AT,AJ6AU,AJ6AV,AJ6AW,AJ6AX,AJ6AY,AJ6AZ,AJ6BA,AJ6BB,AJ6BC,AJ6BD,B69AA,B69AB,B69AC,B84AA,B84AB,B84AC,B84AD,B84AE,B84AF,A63AA,A63AB,A63AC,A63AD,A63AE,A63AF,BS4AA,BS4AB,BS4AC,BS4AD,BS4AE,BS4AF,BS4AG,BS4AH,BS4AI,BS4AJ,BS4AK,BS4AL,A67AA,A67AB,A67AC,A67AD,A67AE,A67AF,A67AG,A67AH,A67AI,A67AJ,A67AK,A67AL,C54AA,C54AB,C54AC,C54AD,C54AE,C54AF,C54AG,C54AH,C54AI,C50AA,C50AB,C50AC,C50AD,C50AE,C50AF,C50AG,C50AH,C98AA,BS7AA,BS7AB,BS7AC,BS7AD,B79AA,A88AA,A88AB,A88AC,A88AD,A88AE,AB2AA,BD5AA,AX6AA,CL6AA,AX7AA,AX7AB,BV8AA,BV8AB
2008,LANCASTER,51103,JOHN MCCAIN,REPUBLICAN,3647,6938,1,NORTHUMBERLAND,RICHMOND,ESSEX,MIDDLESEX,ACCOMACK,NORTHAMPTON,,,,,,,11371.0,11371.0,5383.0,5988.0,11158.0,213.0,7435.0,3676.0,1076.0,529.0,1829.0,242.0,47.0,,7435.0,3676.0,1076.0,529.0,1829.0,242.0,47.0,0.0,18.0,29.0,86.0,87.0,5.0,0.0,35.0,,0.0,0.0,18.0,0.0,9.0,31.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,19.0,0.0,68.0,5.0,0.0,0.0,11.0,7.0,17.0,,8.0,0.0,9.0,0.0,18.0,0.0,9.0,31.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,68.0,5.0,0.0,0.0,11.0,7.0,17.0,,441.0,6206.0,2317.0,5470.0,9.0,5461.0,5021.0,440.0,4342.0,240.0,336.0,749.0,799.0,2757.0,589.0,2692.0,9.0,2683.0,2393.0,290.0,1830.0,2778.0,0.0,2778.0,2628.0,150.0,2512.0,119.0,134.0,407.0,319.0,1359.0,354.0,121.0,202.0,342.0,480.0,1398.0,235.0,4332.0,51.0,40.0,0.0,11.0,0.0,102.0,65.0,357.0,375.0,587.0,1022.0,671.0,805.0,453.0,152.0,485.0,112090.0,349.0,270.0,682.0,4094.0,49516.0,33.0,90.0,323.0,786.0,2192.0,63517.0,30470.0,11017.0,1103.0,1103.0,9914.0,304.0,3063.0
2008,LANCASTER,51103,OTHER,OTHER,56,6938,1,NORTHUMBERLAND,RICHMOND,ESSEX,MIDDLESEX,ACCOMACK,NORTHAMPTON,,,,,,,11371.0,11371.0,5383.0,5988.0,11158.0,213.0,7435.0,3676.0,1076.0,529.0,1829.0,242.0,47.0,,7435.0,3676.0,1076.0,529.0,1829.0,242.0,47.0,0.0,18.0,29.0,86.0,87.0,5.0,0.0,35.0,,0.0,0.0,18.0,0.0,9.0,31.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,19.0,0.0,68.0,5.0,0.0,0.0,11.0,7.0,17.0,,8.0,0.0,9.0,0.0,18.0,0.0,9.0,31.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,68.0,5.0,0.0,0.0,11.0,7.0,17.0,,441.0,6206.0,2317.0,5470.0,9.0,5461.0,5021.0,440.0,4342.0,240.0,336.0,749.0,799.0,2757.0,589.0,2692.0,9.0,2683.0,2393.0,290.0,1830.0,2778.0,0.0,2778.0,2628.0,150.0,2512.0,119.0,134.0,407.0,319.0,1359.0,354.0,121.0,202.0,342.0,480.0,1398.0,235.0,4332.0,51.0,40.0,0.0,11.0,0.0,102.0,65.0,357.0,375.0,587.0,1022.0,671.0,805.0,453.0,152.0,485.0,112090.0,349.0,270.0,682.0,4094.0,49516.0,33.0,90.0,323.0,786.0,2192.0,63517.0,30470.0,11017.0,1103.0,1103.0,9914.0,304.0,3063.0
2012,LANCASTER,51103,BARACK OBAMA,DEMOCRAT,3149,6961,1,NORTHUMBERLAND,RICHMOND,ESSEX,MIDDLESEX,ACCOMACK,NORTHAMPTON,,,,,,,11371.0,11371.0,5383.0,5988.0,11158.0,213.0,7435.0,3676.0,1076.0,529.0,1829.0,242.0,47.0,,7435.0,3676.0,1076.0,529.0,1829.0,242.0,47.0,0.0,18.0,29.0,86.0,87.0,5.0,0.0,35.0,,0.0,0.0,18.0,0.0,9.0,31.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,19.0,0.0,68.0,5.0,0.0,0.0,11.0,7.0,17.0,,8.0,0.0,9.0,0.0,18.0,0.0,9.0,31.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,68.0,5.0,0.0,0.0,11.0,7.0,17.0,,441.0,6206.0,2317.0,5470.0,9.0,5461.0,5021.0,440.0,4342.0,240.0,336.0,749.0,799.0,2757.0,589.0,2692.0,9.0,2683.0,2393.0,290.0,1830.0,2778.0,0.0,2778.0,2628.0,150.0,2512.0,119.0,134.0,407.0,319.0,1359.0,354.0,121.0,202.0,342.0,480.0,1398.0,235.0,4332.0,51.0,40.0,0.0,11.0,0.0,102.0,65.0,357.0,375.0,587.0,1022.0,671.0,805.0,453.0,152.0,485.0,112090.0,349.0,270.0,682.0,4094.0,49516.0,33.0,90.0,323.0,786.0,2192.0,63517.0,30470.0,11017.0,1103.0,1103.0,9914.0,304.0,3063.0
2012,LANCASTER,51103,MITT ROMNEY,REPUBLICAN,3753,6961,1,NORTHUMBERLAND,RICHMOND,ESSEX,MIDDLESEX,ACCOMACK,NORTHAMPTON,,,,,,,11371.0,11371.0,5383.0,5988.0,11158.0,213.0,7435.0,3676.0,1076.0,529.0,1829.0,242.0,47.0,,7435.0,3676.0,1076.0,529.0,1829.0,242.0,47.0,0.0,18.0,29.0,86.0,87.0,5.0,0.0,35.0,,0.0,0.0,18.0,0.0,9.0,31.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,19.0,0.0,68.0,5.0,0.0,0.0,11.0,7.0,17.0,,8.0,0.0,9.0,0.0,18.0,0.0,9.0,31.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,68.0,5.0,0.0,0.0,11.0,7.0,17.0,,441.0,6206.0,2317.0,5470.0,9.0,5461.0,5021.0,440.0,4342.0,240.0,336.0,749.0,799.0,2757.0,589.0,2692.0,9.0,2683.0,2393.0,290.0,1830.0,2778.0,0.0,2778.0,2628.0,150.0,2512.0,119.0,134.0,407.0,319.0,1359.0,354.0,121.0,202.0,342.0,480.0,1398.0,235.0,4332.0,51.0,40.0,0.0,11.0,0.0,102.0,65.0,357.0,375.0,587.0,1022.0,671.0,805.0,453.0,152.0,485.0,112090.0,349.0,270.0,682.0,4094.0,49516.0,33.0,90.0,323.0,786.0,2192.0,63517.0,30470.0,11017.0,1103.0,1103.0,9914.0,304.0,3063.0
2012,LANCASTER,51103,OTHER,OTHER,59,6961,1,NORTHUMBERLAND,RICHMOND,ESSEX,MIDDLESEX,ACCOMACK,NORTHAMPTON,,,,,,,11371.0,11371.0,5383.0,5988.0,11158.0,213.0,7435.0,3676.0,1076.0,529.0,1829.0,242.0,47.0,,7435.0,3676.0,1076.0,529.0,1829.0,242.0,47.0,0.0,18.0,29.0,86.0,87.0,5.0,0.0,35.0,,0.0,0.0,18.0,0.0,9.0,31.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,19.0,0.0,68.0,5.0,0.0,0.0,11.0,7.0,17.0,,8.0,0.0,9.0,0.0,18.0,0.0,9.0,31.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,68.0,5.0,0.0,0.0,11.0,7.0,17.0,,441.0,6206.0,2317.0,5470.0,9.0,5461.0,5021.0,440.0,4342.0,240.0,336.0,749.0,799.0,2757.0,589.0,2692.0,9.0,2683.0,2393.0,290.0,1830.0,2778.0,0.0,2778.0,2628.0,150.0,2512.0,119.0,134.0,407.0,319.0,1359.0,354.0,121.0,202.0,342.0,480.0,1398.0,235.0,4332.0,51.0,40.0,0.0,11.0,0.0,102.0,65.0,357.0,375.0,587.0,1022.0,671.0,805.0,453.0,152.0,485.0,112090.0,349.0,270.0,682.0,4094.0,49516.0,33.0,90.0,323.0,786.0,2192.0,63517.0,30470.0,11017.0,1103.0,1103.0,9914.0,304.0,3063.0
2016,LANCASTER,51103,HILLARY CLINTON,DEMOCRAT,2869,6645,1,NORTHUMBERLAND,RICHMOND,ESSEX,MIDDLESEX,ACCOMACK,NORTHAMPTON,,,,,,,10724.0,10724.0,5034.0,5690.0,10439.0,285.0,6985.0,3327.0,1124.0,456.0,1494.0,253.0,127.0,,6985.0,3327.0,1124.0,456.0,1494.0,253.0,127.0,23.0,0.0,104.0,130.0,100.0,7.0,15.0,33.0,,0.0,0.0,35.0,7.0,0.0,17.0,0.0,0.0,9.0,0.0,8.0,0.0,0.0,54.0,7.0,0.0,0.0,93.0,7.0,15.0,14.0,0.0,19.0,0.0,,4.0,0.0,10.0,0.0,35.0,7.0,0.0,17.0,0.0,23.0,0.0,9.0,0.0,8.0,0.0,0.0,0.0,0.0,17.0,7.0,0.0,0.0,93.0,7.0,15.0,14.0,0.0,19.0,0.0,,309.0,5595.0,2717.0,4449.0,0.0,4449.0,4267.0,182.0,4873.0,188.0,183.0,681.0,838.0,1934.0,625.0,2239.0,0.0,2239.0,2165.0,74.0,2051.0,2210.0,0.0,2210.0,2102.0,108.0,2822.0,37.0,102.0,345.0,442.0,986.0,327.0,151.0,81.0,336.0,396.0,948.0,298.0,3853.0,12.0,12.0,0.0,0.0,0.0,41.0,92.0,224.0,223.0,571.0,875.0,493.0,601.0,496.0,218.0,521.0,104655.0,315.0,269.0,651.0,3827.0,53711.0,104.0,76.0,175.0,801.0,2033.0,73085.0,40062.0,10613.0,1035.0,1035.0,9578.0,242.0,3555.0
2016,LANCASTER,51103,DONALD TRUMP,REPUBLICAN,3523,6645,1,NORTHUMBERLAND,RICHMOND,ESSEX,MIDDLESEX,ACCOMACK,NORTHAMPTON,,,,,,,10724.0,10724.0,5034.0,5690.0,10439.0,285.0,6985.0,3327.0,1124.0,456.0,1494.0,253.0,127.0,,6985.0,3327.0,1124.0,456.0,1494.0,253.0,127.0,23.0,0.0,104.0,130.0,100.0,7.0,15.0,33.0,,0.0,0.0,35.0,7.0,0.0,17.0,0.0,0.0,9.0,0.0,8.0,0.0,0.0,54.0,7.0,0.0,0.0,93.0,7.0,15.0,14.0,0.0,19.0,0.0,,4.0,0.0,10.0,0.0,35.0,7.0,0.0,17.0,0.0,23.0,0.0,9.0,0.0,8.0,0.0,0.0,0.0,0.0,17.0,7.0,0.0,0.0,93.0,7.0,15.0,14.0,0.0,19.0,0.0,,309.0,5595.0,2717.0,4449.0,0.0,4449.0,4267.0,182.0,4873.0,188.0,183.0,681.0,838.0,1934.0,625.0,2239.0,0.0,2239.0,2165.0,74.0,2051.0,2210.0,0.0,2210.0,2102.0,108.0,2822.0,37.0,102.0,345.0,442.0,986.0,327.0,151.0,81.0,336.0,396.0,948.0,298.0,3853.0,12.0,12.0,0.0,0.0,0.0,41.0,92.0,224.0,223.0,571.0,875.0,493.0,601.0,496.0,218.0,521.0,104655.0,315.0,269.0,651.0,3827.0,53711.0,104.0,76.0,175.0,801.0,2033.0,73085.0,40062.0,10613.0,1035.0,1035.0,9578.0,242.0,3555.0
2016,LANCASTER,51103,OTHER,OTHER,253,6645,1,NORTHUMBERLAND,RICHMOND,ESSEX,MIDDLESEX,ACCOMACK,NORTHAMPTON,,,,,,,10724.0,10724.0,5034.0,5690.0,10439.0,285.0,6985.0,3327.0,1124.0,456.0,1494.0,253.0,127.0,,6985.0,3327.0,1124.0,456.0,1494.0,253.0,127.0,23.0,0.0,104.0,130.0,100.0,7.0,15.0,33.0,,0.0,0.0,35.0,7.0,0.0,17.0,0.0,0.0,9.0,0.0,8.0,0.0,0.0,54.0,7.0,0.0,0.0,93.0,7.0,15.0,14.0,0.0,19.0,0.0,,4.0,0.0,10.0,0.0,35.0,7.0,0.0,17.0,0.0,23.0,0.0,9.0,0.0,8.0,0.0,0.0,0.0,0.0,17.0,7.0,0.0,0.0,93.0,7.0,15.0,14.0,0.0,19.0,0.0,,309.0,5595.0,2717.0,4449.0,0.0,4449.0,4267.0,182.0,4873.0,188.0,183.0,681.0,838.0,1934.0,625.0,2239.0,0.0,2239.0,2165.0,74.0,2051.0,2210.0,0.0,2210.0,2102.0,108.0,2822.0,37.0,102.0,345.0,442.0,986.0,327.0,151.0,81.0,336.0,396.0,948.0,298.0,3853.0,12.0,12.0,0.0,0.0,0.0,41.0,92.0,224.0,223.0,571.0,875.0,493.0,601.0,496.0,218.0,521.0,104655.0,315.0,269.0,651.0,3827.0,53711.0,104.0,76.0,175.0,801.0,2033.0,73085.0,40062.0,10613.0,1035.0,1035.0,9578.0,242.0,3555.0
2020,LANCASTER,51103,JOSEPH R BIDEN JR,DEMOCRAT,2478,7152,1,NORTHUMBERLAND,RICHMOND,ESSEX,MIDDLESEX,ACCOMACK,NORTHAMPTON,,,,,,,10724.0,10724.0,5034.0,5690.0,10439.0,285.0,6985.0,3327.0,1124.0,456.0,1494.0,253.0,127.0,,6985.0,3327.0,1124.0,456.0,1494.0,253.0,127.0,23.0,0.0,104.0,130.0,100.0,7.0,15.0,33.0,,0.0,0.0,35.0,7.0,0.0,17.0,0.0,0.0,9.0,0.0,8.0,0.0,0.0,54.0,7.0,0.0,0.0,93.0,7.0,15.0,14.0,0.0,19.0,0.0,,4.0,0.0,10.0,0.0,35.0,7.0,0.0,17.0,0.0,23.0,0.0,9.0,0.0,8.0,0.0,0.0,0.0,0.0,17.0,7.0,0.0,0.0,93.0,7.0,15.0,14.0,0.0,19.0,0.0,,309.0,5595.0,2717.0,4449.0,0.0,4449.0,4267.0,182.0,4873.0,188.0,183.0,681.0,838.0,1934.0,625.0,2239.0,0.0,2239.0,2165.0,74.0,2051.0,2210.0,0.0,2210.0,2102.0,108.0,2822.0,37.0,102.0,345.0,442.0,986.0,327.0,151.0,81.0,336.0,396.0,948.0,298.0,3853.0,12.0,12.0,0.0,0.0,0.0,41.0,92.0,224.0,223.0,571.0,875.0,493.0,601.0,496.0,218.0,521.0,104655.0,315.0,269.0,651.0,3827.0,53711.0,104.0,76.0,175.0,801.0,2033.0,73085.0,40062.0,10613.0,1035.0,1035.0,9578.0,242.0,3555.0
2020,LANCASTER,51103,JOSEPH R BIDEN JR,DEMOCRAT,887,7152,1,NORTHUMBERLAND,RICHMOND,ESSEX,MIDDLESEX,ACCOMACK,NORTHAMPTON,,,,,,,10724.0,10724.0,5034.0,5690.0,10439.0,285.0,6985.0,3327.0,1124.0,456.0,1494.0,253.0,127.0,,6985.0,3327.0,1124.0,456.0,1494.0,253.0,127.0,23.0,0.0,104.0,130.0,100.0,7.0,15.0,33.0,,0.0,0.0,35.0,7.0,0.0,17.0,0.0,0.0,9.0,0.0,8.0,0.0,0.0,54.0,7.0,0.0,0.0,93.0,7.0,15.0,14.0,0.0,19.0,0.0,,4.0,0.0,10.0,0.0,35.0,7.0,0.0,17.0,0.0,23.0,0.0,9.0,0.0,8.0,0.0,0.0,0.0,0.0,17.0,7.0,0.0,0.0,93.0,7.0,15.0,14.0,0.0,19.0,0.0,,309.0,5595.0,2717.0,4449.0,0.0,4449.0,4267.0,182.0,4873.0,188.0,183.0,681.0,838.0,1934.0,625.0,2239.0,0.0,2239.0,2165.0,74.0,2051.0,2210.0,0.0,2210.0,2102.0,108.0,2822.0,37.0,102.0,345.0,442.0,986.0,327.0,151.0,81.0,336.0,396.0,948.0,298.0,3853.0,12.0,12.0,0.0,0.0,0.0,41.0,92.0,224.0,223.0,571.0,875.0,493.0,601.0,496.0,218.0,521.0,104655.0,315.0,269.0,651.0,3827.0,53711.0,104.0,76.0,175.0,801.0,2033.0,73085.0,40062.0,10613.0,1035.0,1035.0,9578.0,242.0,3555.0
2020,LANCASTER,51103,JOSEPH R BIDEN JR,DEMOCRAT,3,7152,1,NORTHUMBERLAND,RICHMOND,ESSEX,MIDDLESEX,ACCOMACK,NORTHAMPTON,,,,,,,10724.0,10724.0,5034.0,5690.0,10439.0,285.0,6985.0,3327.0,1124.0,456.0,1494.0,253.0,127.0,,6985.0,3327.0,1124.0,456.0,1494.0,253.0,127.0,23.0,0.0,104.0,130.0,100.0,7.0,15.0,33.0,,0.0,0.0,35.0,7.0,0.0,17.0,0.0,0.0,9.0,0.0,8.0,0.0,0.0,54.0,7.0,0.0,0.0,93.0,7.0,15.0,14.0,0.0,19.0,0.0,,4.0,0.0,10.0,0.0,35.0,7.0,0.0,17.0,0.0,23.0,0.0,9.0,0.0,8.0,0.0,0.0,0.0,0.0,17.0,7.0,0.0,0.0,93.0,7.0,15.0,14.0,0.0,19.0,0.0,,309.0,5595.0,2717.0,4449.0,0.0,4449.0,4267.0,182.0,4873.0,188.0,183.0,681.0,838.0,1934.0,625.0,2239.0,0.0,2239.0,2165.0,74.0,2051.0,2210.0,0.0,2210.0,2102.0,108.0,2822.0,37.0,102.0,345.0,442.0,986.0,327.0,151.0,81.0,336.0,396.0,948.0,298.0,3853.0,12.0,12.0,0.0,0.0,0.0,41.0,92.0,224.0,223.0,571.0,875.0,493.0,601.0,496.0,218.0,521.0,104655.0,315.0,269.0,651.0,3827.0,53711.0,104.0,76.0,175.0,801.0,2033.0,73085.0,40062.0,10613.0,1035.0,1035.0,9578.0,242.0,3555.0
2020,LANCASTER,51103,JO JORGENSEN,LIBERTARIAN,29,7152,1,NORTHUMBERLAND,RICHMOND,ESSEX,MIDDLESEX,ACCOMACK,NORTHAMPTON,,,,,,,10724.0,10724.0,5034.0,5690.0,10439.0,285.0,6985.0,3327.0,1124.0,456.0,1494.0,253.0,127.0,,6985.0,3327.0,1124.0,456.0,1494.0,253.0,127.0,23.0,0.0,104.0,130.0,100.0,7.0,15.0,33.0,,0.0,0.0,35.0,7.0,0.0,17.0,0.0,0.0,9.0,0.0,8.0,0.0,0.0,54.0,7.0,0.0,0.0,93.0,7.0,15.0,14.0,0.0,19.0,0.0,,4.0,0.0,10.0,0.0,35.0,7.0,0.0,17.0,0.0,23.0,0.0,9.0,0.0,8.0,0.0,0.0,0.0,0.0,17.0,7.0,0.0,0.0,93.0,7.0,15.0,14.0,0.0,19.0,0.0,,309.0,5595.0,2717.0,4449.0,0.0,4449.0,4267.0,182.0,4873.0,188.0,183.0,681.0,838.0,1934.0,625.0,2239.0,0.0,2239.0,2165.0,74.0,2051.0,2210.0,0.0,2210.0,2102.0,108.0,2822.0,37.0,102.0,345.0,442.0,986.0,327.0,151.0,81.0,336.0,396.0,948.0,298.0,3853.0,12.0,12.0,0.0,0.0,0.0,41.0,92.0,224.0,223.0,571.0,875.0,493.0,601.0,496.0,218.0,521.0,104655.0,315.0,269.0,651.0,3827.0,53711.0,104.0,76.0,175.0,801.0,2033.0,73085.0,40062.0,10613.0,1035.0,1035.0,9578.0,242.0,3555.0
2020,LANCASTER,51103,JO JORGENSEN,LIBERTARIAN,42,7152,1,NORTHUMBERLAND,RICHMOND,ESSEX,MIDDLESEX,ACCOMACK,NORTHAMPTON,,,,,,,10724.0,10724.0,5034.0,5690.0,10439.0,285.0,6985.0,3327.0,1124.0,456.0,1494.0,253.0,127.0,,6985.0,3327.0,1124.0,456.0,1494.0,253.0,127.0,23.0,0.0,104.0,130.0,100.0,7.0,15.0,33.0,,0.0,0.0,35.0,7.0,0.0,17.0,0.0,0.0,9.0,0.0,8.0,0.0,0.0,54.0,7.0,0.0,0.0,93.0,7.0,15.0,14.0,0.0,19.0,0.0,,4.0,0.0,10.0,0.0,35.0,7.0,0.0,17.0,0.0,23.0,0.0,9.0,0.0,8.0,0.0,0.0,0.0,0.0,17.0,7.0,0.0,0.0,93.0,7.0,15.0,14.0,0.0,19.0,0.0,,309.0,5595.0,2717.0,4449.0,0.0,4449.0,4267.0,182.0,4873.0,188.0,183.0,681.0,838.0,1934.0,625.0,2239.0,0.0,2239.0,2165.0,74.0,2051.0,2210.0,0.0,2210.0,2102.0,108.0,2822.0,37.0,102.0,345.0,442.0,986.0,327.0,151.0,81.0,336.0,396.0,948.0,298.0,3853.0,12.0,12.0,0.0,0.0,0.0,41.0,92.0,224.0,223.0,571.0,875.0,493.0,601.0,496.0,218.0,521.0,104655.0,315.0,269.0,651.0,3827.0,53711.0,104.0,76.0,175.0,801.0,2033.0,73085.0,40062.0,10613.0,1035.0,1035.0,9578.0,242.0,3555.0
2020,LANCASTER,51103,JO JORGENSEN,LIBERTARIAN,0,7152,1,NORTHUMBERLAND,RICHMOND,ESSEX,MIDDLESEX,ACCOMACK,NORTHAMPTON,,,,,,,10724.0,10724.0,5034.0,5690.0,10439.0,285.0,6985.0,3327.0,1124.0,456.0,1494.0,253.0,127.0,,6985.0,3327.0,1124.0,456.0,1494.0,253.0,127.0,23.0,0.0,104.0,130.0,100.0,7.0,15.0,33.0,,0.0,0.0,35.0,7.0,0.0,17.0,0.0,0.0,9.0,0.0,8.0,0.0,0.0,54.0,7.0,0.0,0.0,93.0,7.0,15.0,14.0,0.0,19.0,0.0,,4.0,0.0,10.0,0.0,35.0,7.0,0.0,17.0,0.0,23.0,0.0,9.0,0.0,8.0,0.0,0.0,0.0,0.0,17.0,7.0,0.0,0.0,93.0,7.0,15.0,14.0,0.0,19.0,0.0,,309.0,5595.0,2717.0,4449.0,0.0,4449.0,4267.0,182.0,4873.0,188.0,183.0,681.0,838.0,1934.0,625.0,2239.0,0.0,2239.0,2165.0,74.0,2051.0,2210.0,0.0,2210.0,2102.0,108.0,2822.0,37.0,102.0,345.0,442.0,986.0,327.0,151.0,81.0,336.0,396.0,948.0,298.0,3853.0,12.0,12.0,0.0,0.0,0.0,41.0,92.0,224.0,223.0,571.0,875.0,493.0,601.0,496.0,218.0,521.0,104655.0,315.0,269.0,651.0,3827.0,53711.0,104.0,76.0,175.0,801.0,2033.0,73085.0,40062.0,10613.0,1035.0,1035.0,9578.0,242.0,3555.0
2020,LANCASTER,51103,OTHER,OTHER,10,7152,1,NORTHUMBERLAND,RICHMOND,ESSEX,MIDDLESEX,ACCOMACK,NORTHAMPTON,,,,,,,10724.0,10724.0,5034.0,5690.0,10439.0,285.0,6985.0,3327.0,1124.0,456.0,1494.0,253.0,127.0,,6985.0,3327.0,1124.0,456.0,1494.0,253.0,127.0,23.0,0.0,104.0,130.0,100.0,7.0,15.0,33.0,,0.0,0.0,35.0,7.0,0.0,17.0,0.0,0.0,9.0,0.0,8.0,0.0,0.0,54.0,7.0,0.0,0.0,93.0,7.0,15.0,14.0,0.0,19.0,0.0,,4.0,0.0,10.0,0.0,35.0,7.0,0.0,17.0,0.0,23.0,0.0,9.0,0.0,8.0,0.0,0.0,0.0,0.0,17.0,7.0,0.0,0.0,93.0,7.0,15.0,14.0,0.0,19.0,0.0,,309.0,5595.0,2717.0,4449.0,0.0,4449.0,4267.0,182.0,4873.0,188.0,183.0,681.0,838.0,1934.0,625.0,2239.0,0.0,2239.0,2165.0,74.0,2051.0,2210.0,0.0,2210.0,2102.0,108.0,2822.0,37.0,102.0,345.0,442.0,986.0,327.0,151.0,81.0,336.0,396.0,948.0,298.0,3853.0,12.0,12.0,0.0,0.0,0.0,41.0,92.0,224.0,223.0,571.0,875.0,493.0,601.0,496.0,218.0,521.0,104655.0,315.0,269.0,651.0,3827.0,53711.0,104.0,76.0,175.0,801.0,2033.0,73085.0,40062.0,10613.0,1035.0,1035.0,9578.0,242.0,3555.0
2020,LANCASTER,51103,OTHER,OTHER,6,7152,1,NORTHUMBERLAND,RICHMOND,ESSEX,MIDDLESEX,ACCOMACK,NORTHAMPTON,,,,,,,10724.0,10724.0,5034.0,5690.0,10439.0,285.0,6985.0,3327.0,1124.0,456.0,1494.0,253.0,127.0,,6985.0,3327.0,1124.0,456.0,1494.0,253.0,127.0,23.0,0.0,104.0,130.0,100.0,7.0,15.0,33.0,,0.0,0.0,35.0,7.0,0.0,17.0,0.0,0.0,9.0,0.0,8.0,0.0,0.0,54.0,7.0,0.0,0.0,93.0,7.0,15.0,14.0,0.0,19.0,0.0,,4.0,0.0,10.0,0.0,35.0,7.0,0.0,17.0,0.0,23.0,0.0,9.0,0.0,8.0,0.0,0.0,0.0,0.0,17.0,7.0,0.0,0.0,93.0,7.0,15.0,14.0,0.0,19.0,0.0,,309.0,5595.0,2717.0,4449.0,0.0,4449.0,4267.0,182.0,4873.0,188.0,183.0,681.0,838.0,1934.0,625.0,2239.0,0.0,2239.0,2165.0,74.0,2051.0,2210.0,0.0,2210.0,2102.0,108.0,2822.0,37.0,102.0,345.0,442.0,986.0,327.0,151.0,81.0,336.0,396.0,948.0,298.0,3853.0,12.0,12.0,0.0,0.0,0.0,41.0,92.0,224.0,223.0,571.0,875.0,493.0,601.0,496.0,218.0,521.0,104655.0,315.0,269.0,651.0,3827.0,53711.0,104.0,76.0,175.0,801.0,2033.0,73085.0,40062.0,10613.0,1035.0,1035.0,9578.0,242.0,3555.0
